condition,reaction_id,reaction_name,flux,subsystem,equation
glucose_aerobic,GAPD,Glyceraldehyde-3-phosphate dehydrogenase,15.441375848244434,,g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c
glucose_aerobic,GARFT,Phosphoribosylglycinamide formyltransferase,0.17177828852035065,,10fthf_c + gar_c <=> fgam_c + h_c + thf_c
glucose_aerobic,GCALDD,Glycolaldehyde dehydrogenase,0.00034221533844963625,,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c
glucose_aerobic,GCDH,,-7.046396890372228,,glutcoa_c <=> b2coa_c + co2_c + h_c
glucose_aerobic,GF6PTA,Glutamine-fructose-6-phosphate transaminase,0.07672989651336282,,f6p_c + gln__L_c --> gam6p_c + glu__L_c
glucose_aerobic,GHMT2r,"Glycine hydroxymethyltransferase, reversible",0.4485249937183945,,ser__L_c + thf_c <=> gly_c + h2o_c + mlthf_c
glucose_aerobic,GK1,Guanylate kinase (GMP:ATP),0.0933142963457611,,atp_c + gmp_c <=> adp_c + gdp_c
glucose_aerobic,GLCt2,D-glucose transport in via proton symport,10.0,,glc__D_e + h_e --> glc__D_c + h_c
glucose_aerobic,GLNS,Glutamine synthetase,0.7651209870211461,,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c
glucose_aerobic,GLNS_1,Glutamine synthetase,0.0004177942865152412,,atp_c + glu__L_c + nh3_c --> adp_c + gln__L_c + pi_c
glucose_aerobic,GLU5K,Glutamate 5-kinase,0.19828808411621016,,atp_c + glu__L_c --> adp_c + glu5p_c
glucose_aerobic,GLUDxi,Glutamate dehydrogenase  NAD,-3.339888960547184,,glu__L_c + h2o_c + nad_c <=> akg_c + h_c + nadh_c + nh4_c
glucose_aerobic,GLUPRT,Glutamine phosphoribosyldiphosphate amidotransferase,0.17177828852035065,,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c
glucose_aerobic,GLUR,Glutamate racemase,-0.03836494825668141,,glu__D_c <=> glu__L_c
glucose_aerobic,GLUTCOADHc,Glutaryl-CoA dehydrogenase (citosol),7.046396890372228,,fad_c + glutcoa_c + h_c --> b2coa_c + co2_c + fadh2_c
glucose_aerobic,GLYCTO3,Glycolate oxidase,0.00034221533844963625,,glyclt_c + mqn8_c --> glx_c + mql8_c
glucose_aerobic,GMPS2,GMP synthase,0.0933142963457611,,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c
glucose_aerobic,GND,Phosphogluconate dehydrogenase,10.902389012100768,,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c
glucose_aerobic,GRTT,Geranyltranstransferase,0.03840331320493809,,grdp_c + ipdp_c --> frdp_c + ppi_c
glucose_aerobic,GTPCI,GTP cyclohydrolase I,0.00025666150383723673,,gtp_c + h2o_c --> ahdt_c + for_c + h_c
glucose_aerobic,GTPCII2,GTP cyclohydrolase II (25drapp),0.00017110766922479907,,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c
glucose_aerobic,H2Ot,H2O transport via diffusion,-40.36054619412955,,h2o_e <=> h2o_c
glucose_aerobic,HCITI,,-0.4388320895412945,,hcit_c <=> hicit_c
glucose_aerobic,HCO3E,HCO3 equilibration reaction,1.571631614819406,,co2_c + h2o_c <=> h_c + hco3_c
glucose_aerobic,HEX1,Hexokinase (D-glucose:ATP),10.0,,atp_c + glc__D_c --> adp_c + g6p_c + h_c
glucose_aerobic,HICITD,,-0.4388320895412945,,hicit_c + nad_c <=> 2oxoadp_c + co2_c + 3.0 h_c + nadh_c
glucose_aerobic,HISTD,Histidinol dehydrogenase,0.036346184679414834,,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c
glucose_aerobic,HISTP,Histidinol-phosphatase,0.036346184679414834,,h2o_c + hisp_c --> histd_c + pi_c
glucose_aerobic,HMBS_1,Hydroxymethylbilane synthase,0.0001044485716288103,,h2o_c + 4.0 ppbng_c --> 4.0 h_c + hmbil_c + 4.0 nh3_c
glucose_aerobic,HMGCOAR,Hydroxymethylglutaryl CoA reductase,-0.42232135040954893,,coa_c + mev__R_c + 2.0 nadp_c <=> 2.0 h_c + hmgcoa_c + 2.0 nadph_c
glucose_aerobic,HMPK1,Hydroxymethylpyrimidine kinase (ATP),8.555383461239954e-05,,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c
glucose_aerobic,HSDy,Homoserine dehydrogenase (NADPH),-0.2678352950169571,,hom__L_c + nadp_c <=> aspsa_c + h_c + nadph_c
glucose_aerobic,HSERTA,Homoserine O trans acetylase,0.059047108212375785,,accoa_c + hom__L_c --> achms_c + coa_c
glucose_aerobic,HSK,Homoserine kinase,0.20878818680458128,,atp_c + hom__L_c --> adp_c + h_c + phom_c
glucose_aerobic,HSTPT,Histidinol-phosphate transaminase,0.036346184679414834,,glu__L_c + imacp_c --> akg_c + hisp_c
glucose_aerobic,IG3PS,Imidazole-glycerol-3-phosphate synthase,0.036346184679414834,,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c
glucose_aerobic,IGPDH,Imidazoleglycerol-phosphate dehydratase,0.036346184679414834,,eig3p_c --> h2o_c + imacp_c
glucose_aerobic,IGPS,Indole-3-glycerol-phosphate synthase,0.021807787537545413,,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
glucose_aerobic,ILETA,Isoleucine transaminase,-0.11146130052065392,,akg_c + ile__L_c <=> 3mop_c + glu__L_c
glucose_aerobic,IMPC,IMP cyclohydrolase,-0.2080389193651531,,h2o_c + imp_c <=> fprica_c
glucose_aerobic,IMPD,IMP dehydrogenase,0.0933142963457611,,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c
glucose_aerobic,IPDDI,Isopentenyl-diphosphate D-isomerase,0.03840331320493809,,ipdp_c <=> dmpp_c
glucose_aerobic,IPDPUDCT,,0.03836494825668141,,ggdp_c + h_c + 7.0 ipdp_c --> 7.0 ppi_c + udcpdp_c
glucose_aerobic,IPMD,3-isopropylmalate dehydrogenase,0.5951673354398582,,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c
glucose_aerobic,IPPMIa,3-isopropylmalate dehydratase,-0.5951673354398582,,3c2hmp_c <=> 2ippm_c + h2o_c
glucose_aerobic,IPPMIb,2-isopropylmalate hydratase,-0.5951673354398582,,2ippm_c + h2o_c <=> 3c3hmp_c
glucose_aerobic,IPPS,2-isopropylmalate synthase,0.5951673354398582,,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c
glucose_aerobic,KARA1,"Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",-0.757734199883755,,23dhmb_c + nadp_c <=> alac__S_c + h_c + nadph_c
glucose_aerobic,KARA2,Ketol-acid reductoisomerase (2-Acetolactate),0.11146130052065392,,2ahbut_c + h_c + nadph_c <=> 23dhmp_c + nadp_c
glucose_aerobic,Kt1,Potassium transport via uniport (facilitated diffusion),0.07488569345066415,,k_e <=> k_c
glucose_aerobic,LAT,R00457,0.4388320895412945,,akg_c + lys__L_c <=> L2aadp6sa_c + glu__L_c
